Candidato1,Partido1,Candidato2,Partido2,Votos
AJ_Albuquerque,PP,Pedro_Westphalen,PP,0.1475826972010178
AJ_Albuquerque,PP,Pinheirinho,PP,0.455470737913486
AJ_Albuquerque,PP,Ricardo_Barros,PP,0.2646310432569975
AJ_Albuquerque,PP,Ronaldo_Carletto,PP,0.1145038167938931
AJ_Albuquerque,PP,Sheridan,PSDB,0.5419847328244275
AJ_Albuquerque,PP,Tereza_Cristina,PP,0.4631043256997456
AJ_Albuquerque,PP,Vanderlei_Macris,PSDB,0.33333333333333337
AJ_Albuquerque,PP,Adolfo_Viana,PSDB,0.46819338422391854
AJ_Albuquerque,PP,Aecio_Neves,PSDB,0.5063613231552163
AJ_Albuquerque,PP,Afonso_Hamm,PP,0.39949109414758266
AJ_Albuquerque,PP,Aguinaldo_Ribeiro,PP,0.3765903307888041
AJ_Albuquerque,PP,Andre_Abdon,PP,0.3155216284987278
AJ_Albuquerque,PP,Atila_Lira,PP,0.27226463104325704
AJ_Albuquerque,PP,Carlos_Sampaio,PSDB,0.22137404580152675
AJ_Albuquerque,PP,Dagoberto_Nogueira,PSDB,0.6488549618320612
AJ_Albuquerque,PP,Doutor_Luizinho,PP,0.460559796437659
AJ_Albuquerque,PP,Eduardo_Barbosa,PSDB,0.21882951653944016
AJ_Albuquerque,PP,Felicio_Laterca,PP,0.41730279898218825
AJ_Albuquerque,PP,Geovania_de_Sa,PSDB,0.32061068702290074
AJ_Albuquerque,PP,Jeronimo_Goergen,PP,0.460559796437659
AJ_Albuquerque,PP,Joice_Hasselmann,PSDB,0.48600508905852413
AJ_Albuquerque,PP,Leda_Sadala,PP,0.6844783715012723
AJ_Albuquerque,PP,Lourival_Gomes,PP,0.544529262086514
AJ_Albuquerque,PP,Marcelo_Aro,PP,0.5674300254452926
AJ_Albuquerque,PP,Marco_Brasil,PP,0.8447837150127226
AJ_Albuquerque,PP,Neucimar_Fraga,PP,0.5699745547073791
AJ_Albuquerque,PP,Samuel_Moreira,PSDB,0.2468193384223919
AJ_Albuquerque,PP,Vicentinho_Junior,PP,0.5165394402035624
AJ_Albuquerque,PP,Vitor_Lippi,PSDB,0.3231552162849872
AJ_Albuquerque,PP,Guilherme_Mussi,PP,0.4783715012722646
AJ_Albuquerque,PP,Lucas_Redecker,PSDB,0.2977099236641222
AJ_Albuquerque,PP,Andre_Fufuca,PP,0.6208651399491094
AJ_Albuquerque,PP,Beto_Rosado,PP,0.23409669211195927
AJ_Albuquerque,PP,Celina_Leao,PP,0.5572519083969466
AJ_Albuquerque,PP,Jose_Nelto,PP,0.7837150127226464
AJ_Albuquerque,PP,Paulo_Abi-Ackel,PSDB,0.6005089058524173
AJ_Albuquerque,PP,Alexandre_Frota,PSDB,0.7201017811704835
AJ_Albuquerque,PP,Capitao_Derrite,PP,0.7989821882951654
AJ_Albuquerque,PP,Celio_Silveira,PSDB,0.7353689567430026
AJ_Albuquerque,PP,Danilo_Forte,PSDB,0.8142493638676845
AJ_Albuquerque,PP,Domingos_Savio,PSDB,0.7735368956743003
AJ_Albuquerque,PP,Iracema_Portella,PP,0.7353689567430026
AJ_Albuquerque,PP,Julio_Lopes,PP,0.8091603053435115
AJ_Albuquerque,PP,Mariana_Carvalho,PSDB,0.6870229007633588
AJ_Albuquerque,PP,Miguel_Haddad,PSDB,0.8727735368956743
AJ_Albuquerque,PP,Professor_Alcides,PP,0.7379134860050891
AJ_Albuquerque,PP,Ricardo_Izar,PP,0.8575063613231553
AJ_Albuquerque,PP,Rodrigo_de_Castro,PSDB,0.7506361323155217
AJ_Albuquerque,PP,Ruy_Carneiro,PSDB,0.72264631043257
AJ_Albuquerque,PP,Atila_Lins,PP,0.7633587786259541
AJ_Albuquerque,PP,Rossoni,PSDB,0.7099236641221374
AJ_Albuquerque,PP,Bia_Cavassa,PSDB,0.7430025445292621
AJ_Albuquerque,PP,Mara_Rocha,PSDB,0.7480916030534353
AJ_Albuquerque,PP,Rose_Modesto,PSDB,0.7913486005089059
AJ_Albuquerque,PP,Tereza_Nelma,PSDB,0.8269720101781171
AJ_Albuquerque,PP,Bruna_Furlan,PSDB,0.7557251908396947
AJ_Albuquerque,PP,Arthur_Lira,PP,0.9465648854961833
AJ_Albuquerque,PP,Otavio_Leite,PSDB,0.8193384223918575
AJ_Albuquerque,PP,Roman,PP,0.9083969465648855
AJ_Albuquerque,PP,Rodrigo_Maia,PSDB,0.9694656488549619
AJ_Albuquerque,PP,Patrick_Dorneles,PSDB,0.9770992366412214
Aecio_Neves,PSDB,Alexandre_Frota,PSDB,0.6808510638297872
Aecio_Neves,PSDB,Dagoberto_Nogueira,PSDB,0.6312056737588654
Aecio_Neves,PSDB,Joice_Hasselmann,PSDB,0.43971631205673756
Aecio_Neves,PSDB,Lucas_Redecker,PSDB,0.21276595744680848
Aecio_Neves,PSDB,Paulo_Abi-Ackel,PSDB,0.549645390070922
Aecio_Neves,PSDB,Samuel_Moreira,PSDB,0.16312056737588654
Aecio_Neves,PSDB,Vitor_Lippi,PSDB,0.23758865248226946
Aecio_Neves,PSDB,Adolfo_Viana,PSDB,0.4113475177304965
Aecio_Neves,PSDB,Adriano_do_Baldy,PP,0.2943262411347518
Aecio_Neves,PSDB,Afonso_Hamm,PP,0.4148936170212766
Aecio_Neves,PSDB,Aguinaldo_Ribeiro,PP,0.4113475177304965
Aecio_Neves,PSDB,AJ_Albuquerque,PP,0.3120567375886525
Aecio_Neves,PSDB,Andre_Abdon,PP,0.400709219858156
