102 9722
Alexandre_Frota,PSDB Angela_Amin,PP 117
Alexandre_Frota,PSDB Eduardo_da_Fonte,PP 113
Alexandre_Frota,PSDB Pedro_Vilela,PSDB 109
Alexandre_Frota,PSDB Norma_Ayub,PP 55
Alexandre_Frota,PSDB Pedro_Augusto_Palareti,PP 49
Alexandre_Frota,PSDB Adolfo_Viana,PSDB 87
Alexandre_Frota,PSDB Adriano_do_Baldy,PP 99
Alexandre_Frota,PSDB Afonso_Hamm,PP 88
Alexandre_Frota,PSDB Aguinaldo_Ribeiro,PP 93
Alexandre_Frota,PSDB AJ_Albuquerque,PP 110
Alexandre_Frota,PSDB André_Fufuca,PP 51
Alexandre_Frota,PSDB Átila_Lira,PP 92
Alexandre_Frota,PSDB Beto_Pereira,PSDB 88
Alexandre_Frota,PSDB Beto_Rosado,PP 105
Alexandre_Frota,PSDB Cacá_Leão,PP 96
Alexandre_Frota,PSDB Capitão_Derrite,PP 34
Alexandre_Frota,PSDB Célio_Silveira,PSDB 69
Alexandre_Frota,PSDB Christino_Aureo,PP 107
Alexandre_Frota,PSDB Claudio_Cajado,PP 99
Alexandre_Frota,PSDB Covatti_Filho,PP 102
Alexandre_Frota,PSDB Daniel_Trzeciak,PSDB 119
Alexandre_Frota,PSDB Danilo_Forte,PSDB 45
Alexandre_Frota,PSDB Dimas_Fabiano,PP 102
Alexandre_Frota,PSDB Domingos_Sávio,PSDB 58
Alexandre_Frota,PSDB Doutor_Luizinho,PP 77
Alexandre_Frota,PSDB Eduardo_Barbosa,PSDB 135
Alexandre_Frota,PSDB Evair_Vieira_de_Melo,PP 109
Alexandre_Frota,PSDB Fausto_Pinato,PP 116
Alexandre_Frota,PSDB Fernando_Monteiro,PP 109
Alexandre_Frota,PSDB Guilherme_Mussi,PP 95
Alexandre_Frota,PSDB Hiran_Gonçalves,PP 86
Alexandre_Frota,PSDB Iracema_Portella,PP 49
Alexandre_Frota,PSDB Jaqueline_Cassol,PP 113
Alexandre_Frota,PSDB Julio_Lopes,PP 37
Alexandre_Frota,PSDB Laercio_Oliveira,PP 104
Alexandre_Frota,PSDB Margarete_Coelho,PP 102
Alexandre_Frota,PSDB Mariana_Carvalho,PSDB 68
Alexandre_Frota,PSDB Mário_Negromonte_Jr.,PP 96
Alexandre_Frota,PSDB Miguel_Haddad,PSDB 39
Alexandre_Frota,PSDB Nilson_Pinto,PSDB 75
Alexandre_Frota,PSDB Osmar_Serraglio,PP 111
Alexandre_Frota,PSDB Pedro_Westphalen,PP 119
Alexandre_Frota,PSDB Pinheirinho,PP 74
Alexandre_Frota,PSDB Professor_Alcides,PP 49
Alexandre_Frota,PSDB Ricardo_Barros,PP 92
Alexandre_Frota,PSDB Ricardo_Izar,PP 32
Alexandre_Frota,PSDB Rodrigo_de_Castro,PSDB 61
Alexandre_Frota,PSDB Ronaldo_Carletto,PP 111
Alexandre_Frota,PSDB Ruy_Carneiro,PSDB 74
Alexandre_Frota,PSDB Shéridan,PSDB 85
Alexandre_Frota,PSDB André_Abdon,PP 82
Alexandre_Frota,PSDB Átila_Lins,PP 50
Alexandre_Frota,PSDB Jerônimo_Goergen,PP 78
Alexandre_Frota,PSDB Rossoni,PSDB 49
Alexandre_Frota,PSDB Bia_Cavassa,PSDB 60
Alexandre_Frota,PSDB Franco_Cartafina,PP 87
Alexandre_Frota,PSDB Mara_Rocha,PSDB 65
Alexandre_Frota,PSDB Rose_Modesto,PSDB 57
Alexandre_Frota,PSDB Geovania_de_Sá,PSDB 98
Alexandre_Frota,PSDB Marcelo_Aro,PP 60
Alexandre_Frota,PSDB Tereza_Nelma,PSDB 69
Alexandre_Frota,PSDB Vanderlei_Macris,PSDB 111
Alexandre_Frota,PSDB Eduardo_Cury,PSDB 121
Alexandre_Frota,PSDB Aelton_Freitas,PP 40
Alexandre_Frota,PSDB Arthur_Lira,PP 6
Alexandre_Frota,PSDB Carlos_Sampaio,PSDB 112
Alexandre_Frota,PSDB Charlles_Evangelista,PP 46
Alexandre_Frota,PSDB Christiane_de_Souza_Yared,PP 64
Alexandre_Frota,PSDB Cristiano_Vale,PP 77
Alexandre_Frota,PSDB Da_Vitória,PP 76
Alexandre_Frota,PSDB Dr._Luiz_Ovando,PP 46
