Candidato1,Partido1,Candidato2,Partido2,Votos
AJ_Albuquerque,PP,Guilherme_Mussi,PP,0.5216284987277354
AJ_Albuquerque,PP,Lucas_Redecker,PSDB,0.7022900763358778
AJ_Albuquerque,PP,Andre_Fufuca,PP,0.3791348600508906
AJ_Albuquerque,PP,Beto_Rosado,PP,0.7659033078880407
AJ_Albuquerque,PP,Celina_Leao,PP,0.44274809160305345
AJ_Albuquerque,PP,Jose_Nelto,PP,0.21628498727735368
AJ_Albuquerque,PP,Paulo_Abi-Ackel,PSDB,0.3994910941475827
AJ_Albuquerque,PP,Alexandre_Frota,PSDB,0.27989821882951654
AJ_Albuquerque,PP,Capitao_Derrite,PP,0.2010178117048346
AJ_Albuquerque,PP,Celio_Silveira,PSDB,0.26463104325699743
AJ_Albuquerque,PP,Danilo_Forte,PSDB,0.18575063613231552
AJ_Albuquerque,PP,Domingos_Savio,PSDB,0.22646310432569974
AJ_Albuquerque,PP,Iracema_Portella,PP,0.26463104325699743
AJ_Albuquerque,PP,Julio_Lopes,PP,0.19083969465648856
AJ_Albuquerque,PP,Mariana_Carvalho,PSDB,0.31297709923664124
AJ_Albuquerque,PP,Miguel_Haddad,PSDB,0.1272264631043257
AJ_Albuquerque,PP,Professor_Alcides,PP,0.26208651399491095
AJ_Albuquerque,PP,Ricardo_Izar,PP,0.14249363867684478
AJ_Albuquerque,PP,Rodrigo_de_Castro,PSDB,0.24936386768447838
AJ_Albuquerque,PP,Ruy_Carneiro,PSDB,0.27735368956743
AJ_Albuquerque,PP,Atila_Lins,PP,0.2366412213740458
AJ_Albuquerque,PP,Rossoni,PSDB,0.2900763358778626
AJ_Albuquerque,PP,Bia_Cavassa,PSDB,0.25699745547073793
AJ_Albuquerque,PP,Mara_Rocha,PSDB,0.25190839694656486
AJ_Albuquerque,PP,Rose_Modesto,PSDB,0.20865139949109415
AJ_Albuquerque,PP,Tereza_Nelma,PSDB,0.17302798982188294
AJ_Albuquerque,PP,Bruna_Furlan,PSDB,0.24427480916030533
AJ_Albuquerque,PP,Arthur_Lira,PP,0.05343511450381679
AJ_Albuquerque,PP,Otavio_Leite,PSDB,0.1806615776081425
AJ_Albuquerque,PP,Roman,PP,0.0916030534351145
AJ_Albuquerque,PP,Rodrigo_Maia,PSDB,0.030534351145038167
AJ_Albuquerque,PP,Patrick_Dorneles,PSDB,0.022900763358778626
Aecio_Neves,PSDB,Alexandre_Frota,PSDB,0.3191489361702128
Aecio_Neves,PSDB,Dagoberto_Nogueira,PSDB,0.36879432624113473
Aecio_Neves,PSDB,Joice_Hasselmann,PSDB,0.5602836879432624
Aecio_Neves,PSDB,Lucas_Redecker,PSDB,0.7872340425531915
Aecio_Neves,PSDB,Paulo_Abi-Ackel,PSDB,0.450354609929078
Aecio_Neves,PSDB,Samuel_Moreira,PSDB,0.8368794326241135
Aecio_Neves,PSDB,Vitor_Lippi,PSDB,0.7624113475177305
Aecio_Neves,PSDB,Adolfo_Viana,PSDB,0.5886524822695035
Aecio_Neves,PSDB,Adriano_do_Baldy,PP,0.7056737588652482
Aecio_Neves,PSDB,Afonso_Hamm,PP,0.5851063829787234
Aecio_Neves,PSDB,Aguinaldo_Ribeiro,PP,0.5886524822695035
Aecio_Neves,PSDB,AJ_Albuquerque,PP,0.6879432624113475
Aecio_Neves,PSDB,Andre_Abdon,PP,0.599290780141844
Aecio_Neves,PSDB,Angela_Amin,PP,0.7411347517730497
Aecio_Neves,PSDB,Atila_Lira,PP,0.6524822695035462
Aecio_Neves,PSDB,Beto_Pereira,PSDB,0.6879432624113475
Aecio_Neves,PSDB,Carlos_Sampaio,PSDB,0.8439716312056738
Aecio_Neves,PSDB,Christiane_de_Souza_Yared,PP,0.5531914893617021
Aecio_Neves,PSDB,Claudio_Cajado,PP,0.7163120567375887
Aecio_Neves,PSDB,Covatti_Filho,PP,0.7624113475177305
Aecio_Neves,PSDB,Cristiano_Vale,PP,0.5354609929078015
Aecio_Neves,PSDB,Da_Vitoria,PP,0.5602836879432624
Aecio_Neves,PSDB,Dimas_Fabiano,PP,0.7092198581560284
Aecio_Neves,PSDB,Doutor_Luizinho,PP,0.4858156028368794
Aecio_Neves,PSDB,Dr._Luiz_Ovando,PP,0.49645390070921985
Aecio_Neves,PSDB,Eduardo_Barbosa,PSDB,0.8794326241134752
Aecio_Neves,PSDB,Eduardo_Cury,PSDB,0.7198581560283688
Aecio_Neves,PSDB,Eduardo_da_Fonte,PP,0.6773049645390071
Aecio_Neves,PSDB,Evair_Vieira_de_Melo,PP,0.7730496453900709
Aecio_Neves,PSDB,Fausto_Pinato,PP,0.7198581560283688
Aecio_Neves,PSDB,Felicio_Laterca,PP,0.5709219858156028
Aecio_Neves,PSDB,Fernando_Monteiro,PP,0.6950354609929078
Aecio_Neves,PSDB,Geovania_de_Sa,PSDB,0.6843971631205674
Aecio_Neves,PSDB,Hiran_Goncalves,PP,0.5780141843971631
Aecio_Neves,PSDB,Jaqueline_Cassol,PP,0.74822695035461
Aecio_Neves,PSDB,Jeronimo_Goergen,PP,0.5354609929078015
Aecio_Neves,PSDB,Laercio_Oliveira,PP,0.6773049645390071
Aecio_Neves,PSDB,Leda_Sadala,PP,0.2907801418439716
Aecio_Neves,PSDB,Lourival_Gomes,PP,0.4326241134751773
Aecio_Neves,PSDB,Luiz_Antonio_Correa,PP,0.6205673758865248
Aecio_Neves,PSDB,Marcelo_Aro,PP,0.39361702127659576
Aecio_Neves,PSDB,Marco_Brasil,PP,0.16666666666666666
Aecio_Neves,PSDB,Marx_Beltrao,PP,0.40070921985815605
Aecio_Neves,PSDB,Mauro_Lopes,PP,0.41843971631205673
Aecio_Neves,PSDB,Neri_Geller,PP,0.31560283687943264
Aecio_Neves,PSDB,Neucimar_Fraga,PP,0.4148936170212766
Aecio_Neves,PSDB,Nilson_Pinto,PSDB,0.6063829787234043
Aecio_Neves,PSDB,Osmar_Serraglio,PP,0.776595744680851
Aecio_Neves,PSDB,Pedro_Lupion,PP,0.5106382978723404
Aecio_Neves,PSDB,Pedro_Vilela,PSDB,0.7163120567375887
Aecio_Neves,PSDB,Pedro_Westphalen,PP,0.7411347517730497
Aecio_Neves,PSDB,Pinheirinho,PP,0.524822695035461
Aecio_Neves,PSDB,Ricardo_Barros,PP,0.6205673758865248
Aecio_Neves,PSDB,Ronaldo_Carletto,PP,0.75177304964539
Aecio_Neves,PSDB,Tereza_Cristina,PP,0.5283687943262412
Aecio_Neves,PSDB,Vanderlei_Macris,PSDB,0.7695035460992907
Aecio_Neves,PSDB,Vicentinho_Junior,PP,0.42907801418439717
Aecio_Neves,PSDB,Christino_Aureo,PP,0.7624113475177305
Aecio_Neves,PSDB,Eliza_Virginia,PP,0.12056737588652482
Aecio_Neves,PSDB,Franco_Cartafina,PP,0.6134751773049646
Aecio_Neves,PSDB,Guilherme_Mussi,PP,0.46808510638297873
Aecio_Neves,PSDB,Lazaro_Botelho,PP,0.14893617021276595
Aecio_Neves,PSDB,Luiz_Carlos,PSDB,0.40425531914893614
Aecio_Neves,PSDB,Margarete_Coelho,PP,0.6950354609929078
Aecio_Neves,PSDB,Sheridan,PSDB,0.46808510638297873
Aecio_Neves,PSDB,Aelton_Freitas,PP,0.41843971631205673
Aecio_Neves,PSDB,Andre_Fufuca,PP,0.375886524822695
Aecio_Neves,PSDB,Beto_Rosado,PP,0.6631205673758865
Aecio_Neves,PSDB,Caca_Leao,PP,0.5886524822695035
Aecio_Neves,PSDB,Celina_Leao,PP,0.41134751773049644
Aecio_Neves,PSDB,Charlles_Evangelista,PP,0.4397163120567376
Aecio_Neves,PSDB,Daniel_Trzeciak,PSDB,0.6914893617021277
Aecio_Neves,PSDB,Jose_Nelto,PP,0.21631205673758866
Aecio_Neves,PSDB,Mario_Negromonte_Jr.,PP,0.6773049645390071
Aecio_Neves,PSDB,Norma_Ayub,PP,0.48226950354609927
Aecio_Neves,PSDB,Capitao_Derrite,PP,0.16312056737588654
Aecio_Neves,PSDB,Celio_Silveira,PSDB,0.26595744680851063
Aecio_Neves,PSDB,Danilo_Forte,PSDB,0.1879432624113475
Aecio_Neves,PSDB,Domingos_Savio,PSDB,0.22695035460992907
Aecio_Neves,PSDB,Iracema_Portella,PP,0.2127659574468085
Aecio_Neves,PSDB,Julio_Lopes,PP,0.1702127659574468
Aecio_Neves,PSDB,Mariana_Carvalho,PSDB,0.31560283687943264
Aecio_Neves,PSDB,Miguel_Haddad,PSDB,0.14184397163120568
Aecio_Neves,PSDB,Professor_Alcides,PP,0.23404255319148937
Aecio_Neves,PSDB,Ricardo_Izar,PP,0.13120567375886524
Aecio_Neves,PSDB,Rodrigo_de_Castro,PSDB,0.24113475177304963
Aecio_Neves,PSDB,Ruy_Carneiro,PSDB,0.2907801418439716
Aecio_Neves,PSDB,Atila_Lins,PP,0.22340425531914893
Aecio_Neves,PSDB,Rossoni,PSDB,0.2730496453900709
Aecio_Neves,PSDB,Bia_Cavassa,PSDB,0.24468085106382978
Aecio_Neves,PSDB,Mara_Rocha,PSDB,0.23049645390070922
Aecio_Neves,PSDB,Rose_Modesto,PSDB,0.22695035460992907
Aecio_Neves,PSDB,Tereza_Nelma,PSDB,0.2127659574468085
Aecio_Neves,PSDB,Arthur_Lira,PP,0.06028368794326241
Aecio_Neves,PSDB,Pedro_Augusto_Palareti,PP,0.37943262411347517
Aecio_Neves,PSDB,Pedro_Cunha_Lima,PSDB,0.20567375886524822
Aecio_Neves,PSDB,Bruna_Furlan,PSDB,0.23404255319148937
Aecio_Neves,PSDB,Otavio_Leite,PSDB,0.13829787234042554
Aecio_Neves,PSDB,Rodrigo_Maia,PSDB,0.014184397163120567
